,ID,gender,owns_car,owns_realty,#_of_children,total_income,income_type,education,family_status,housing_type,mobile_cellphone?,work_phone?,home_phone?,email?,occupation,#_of_family_members,age,years_employed,MONTHS_BALANCE,STATUS
14111,5090719,F,0,0,0,234000,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,0,Laborers,1,60,28,-48,0
14112,5089732,F,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Cleaning staff,2,52,19,-30,1
14113,5089733,F,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Cleaning staff,2,52,19,-19,0
14114,5089734,F,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Cleaning staff,2,52,19,-53,1
14115,5089736,F,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Cleaning staff,2,52,19,-44,0
14116,5089737,F,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Cleaning staff,2,52,19,-53,1
14117,5089739,F,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Cleaning staff,2,52,19,-53,0
14118,5089741,F,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Cleaning staff,2,52,19,-16,1
14119,5089742,F,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Cleaning staff,2,52,19,-19,1
14120,5089743,F,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Cleaning staff,2,52,19,-5,1
14121,5089744,F,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Cleaning staff,2,52,19,-26,0
14122,5089746,F,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Cleaning staff,2,52,19,-44,1
14123,5089747,M,0,0,1,99000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,2,49,14,-45,1
14124,5089748,M,0,0,1,99000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,2,49,14,-35,1
14125,5089749,M,0,0,1,99000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,2,49,14,-1,1
14126,5089750,M,0,0,1,99000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,2,49,14,0,1
14127,5089751,M,0,0,1,99000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,2,49,14,-1,1
14128,5089752,M,0,0,1,99000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,2,49,14,-1,1
14129,5089753,M,0,0,1,99000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,2,49,14,-1,0
14130,5089754,M,0,0,1,99000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,2,49,14,-22,1
14131,5089755,F,0,0,0,58500,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Security staff,2,38,2,-18,0
14132,5089756,F,0,0,0,58500,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Security staff,2,38,2,-11,0
14133,5089757,F,0,0,0,58500,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Security staff,2,38,2,-15,1
14134,5089758,F,0,0,0,58500,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Security staff,2,38,2,-1,1
14135,5089759,F,0,0,0,58500,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Security staff,2,38,2,-3,0
14136,5089762,M,1,1,2,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,4,30,7,-52,1
14137,5089763,M,1,1,2,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,4,30,7,-1,1
14138,5089764,M,1,1,2,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,4,30,7,-11,1
14139,5089765,M,1,1,2,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,4,30,7,-6,1
14140,5089766,M,1,1,2,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,4,30,7,-27,1
14141,5089767,M,1,1,2,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,4,30,7,-14,1
14142,5089768,M,1,1,2,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,4,30,7,-27,1
14143,5089769,M,1,1,2,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,4,30,7,-26,1
14144,5089770,M,1,1,2,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,4,30,7,-52,1
14145,5089771,M,1,1,2,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,4,30,7,-27,1
14146,5089772,M,1,1,2,225000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,4,30,7,-54,1
14147,5089776,M,1,1,0,247500,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2,40,20,-39,1
14148,5089777,M,1,1,0,247500,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2,40,20,-41,1
14149,5089778,M,1,1,0,247500,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2,40,20,-56,1
14150,5089779,M,1,1,0,247500,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2,40,20,-47,1
14151,5089780,M,1,1,0,247500,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2,40,20,-24,0
14152,5089781,M,1,1,0,247500,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2,40,20,-12,1
14153,5089782,M,1,1,0,247500,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2,40,20,-55,1
14154,5089783,M,1,1,0,247500,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2,40,20,-20,1
14155,5089784,M,1,1,0,247500,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2,40,20,-40,0
14156,5089785,M,1,1,0,247500,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2,40,20,-3,0
14157,5089786,F,0,1,0,112500,Working,Secondary / secondary special,Married,With parents,1,0,0,0,Sales staff,2,44,4,-9,0
14158,5089787,F,0,1,0,126000,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,0,Cleaning staff,1,59,4,-13,1
14159,5089788,F,0,1,0,126000,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,0,Cleaning staff,1,59,4,-41,1
14160,5089789,F,0,1,0,126000,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,0,Cleaning staff,1,59,4,-40,0
14161,5089791,F,0,1,0,126000,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,0,Cleaning staff,1,59,4,-5,0
14162,5089792,F,0,1,0,126000,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,0,Cleaning staff,1,59,4,-39,0
14163,5089793,F,0,1,0,126000,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,0,Cleaning staff,1,59,4,-24,0
14164,5089794,F,0,1,0,126000,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,0,Cleaning staff,1,59,4,-22,0
14165,5089796,F,0,1,0,126000,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,0,Cleaning staff,1,59,4,-4,0
14166,5089797,F,0,1,0,126000,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,0,Cleaning staff,1,59,4,-11,0
14167,5089798,F,0,1,0,126000,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,0,Cleaning staff,1,59,4,-18,0
14168,5089799,F,0,1,0,126000,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,0,Cleaning staff,1,59,4,-17,0
14169,5089800,F,0,1,0,126000,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,0,Cleaning staff,1,59,4,-21,1
14170,5089801,F,0,1,0,126000,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,0,Cleaning staff,1,59,4,-39,1
14171,5089802,F,0,1,0,126000,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,0,Cleaning staff,1,59,4,-29,0
14172,5090779,F,0,1,0,126000,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,0,Cleaning staff,1,59,4,-30,1
14173,5089806,F,0,0,1,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,33,9,-38,0
14174,5089807,F,0,0,1,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,33,9,-41,1
14175,5089808,F,0,0,1,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,33,9,-42,1
14176,5089809,F,0,0,1,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,33,9,-46,1
14177,5089810,F,0,0,1,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,33,9,-5,1
14178,5089811,F,0,0,1,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,33,9,-7,0
14179,5089812,F,0,0,1,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,33,9,-9,1
14180,5089813,F,0,0,1,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,33,9,-15,0
14181,5089814,F,0,0,1,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,33,9,-19,0
14182,5089815,F,0,0,1,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,33,9,-24,0
14183,5089816,F,0,0,1,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,33,9,-28,0
14184,5089817,F,0,0,1,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,33,9,-31,0
14185,5090780,F,0,0,1,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,33,9,-15,0
14186,5089818,M,1,1,1,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Drivers,3,35,3,-37,0
14187,5089819,M,1,1,1,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Drivers,3,35,3,-14,0
14188,5089820,F,0,0,1,157500,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,0,0,0,Cleaning staff,2,31,3,-34,0
14189,5089821,F,0,0,1,157500,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,0,0,0,Cleaning staff,2,31,3,-17,0
14190,5089843,F,0,1,1,225000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,1,Core staff,3,45,5,-32,0
14191,5089844,F,0,1,1,225000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,1,Core staff,3,45,5,-39,1
14192,5089845,F,0,1,1,225000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,1,Core staff,3,45,5,-32,0
14193,5089846,F,0,1,1,225000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,1,Core staff,3,45,5,-29,0
14194,5089847,F,0,1,1,225000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,1,Core staff,3,45,5,-18,0
14195,5089848,F,0,1,1,225000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,1,Core staff,3,45,5,-5,0
14196,5089849,F,0,1,1,225000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,1,Core staff,3,45,5,-25,0
14197,5089857,F,1,0,1,108000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Sales staff,3,43,0,-22,1
14198,5089858,F,1,0,1,108000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,Sales staff,3,43,0,-29,0
14199,5089887,F,0,1,0,157500,Working,Higher education,Married,House / apartment,1,0,0,0,Sales staff,2,29,4,-6,0
14200,5090886,F,0,1,0,157500,Working,Higher education,Married,House / apartment,1,0,0,0,Sales staff,2,29,4,-41,0
14201,5089888,M,0,1,0,67500,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,1,47,5,-4,0
14202,5089889,M,0,1,0,67500,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Laborers,1,47,5,-3,0
14203,5089903,M,0,0,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Low-skill Laborers,2,37,4,-36,1
14204,5089904,M,0,0,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Low-skill Laborers,2,37,4,-42,1
14205,5089905,M,0,0,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Low-skill Laborers,2,37,4,-39,0
14206,5089906,M,0,0,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Low-skill Laborers,2,37,4,-27,0
14207,5089908,M,0,0,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Low-skill Laborers,2,37,4,-18,0
14208,5089909,M,0,0,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Low-skill Laborers,2,37,4,-30,1
14209,5089910,M,0,0,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Low-skill Laborers,2,37,4,-27,0
14210,5090942,M,0,0,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Low-skill Laborers,2,37,4,-24,0
14211,5089926,M,0,1,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,55,10,-50,1
14212,5089929,M,1,0,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2,53,14,-10,1
14213,5089930,M,1,0,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2,53,14,-11,1
14214,5089931,M,1,0,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2,53,14,-16,1
14215,5089932,M,1,0,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2,53,14,-17,1
14216,5089933,M,1,0,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2,53,14,-47,1
14217,5089934,M,1,0,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2,53,14,-58,0
14218,5089942,F,1,1,0,360000,State servant,Higher education,Married,House / apartment,1,0,0,1,Core staff,2,40,17,-29,0
14219,5089943,F,1,1,0,360000,State servant,Higher education,Married,House / apartment,1,0,0,1,Core staff,2,40,17,-17,1
14220,5089945,F,1,1,0,360000,State servant,Higher education,Married,House / apartment,1,0,0,1,Core staff,2,40,17,-37,0
14221,5089946,F,1,1,0,360000,State servant,Higher education,Married,House / apartment,1,0,0,1,Core staff,2,40,17,-29,0
14222,5089947,F,1,1,0,360000,State servant,Higher education,Married,House / apartment,1,0,0,1,Core staff,2,40,17,-29,1
14223,5090680,F,1,1,0,360000,State servant,Higher education,Married,House / apartment,1,0,0,1,Core staff,2,40,17,-7,0
14224,5089948,F,0,1,0,202500,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Sales staff,1,51,3,-1,0
14225,5089950,F,0,1,0,202500,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Sales staff,1,51,3,-22,0
14226,5089951,F,0,1,0,202500,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Sales staff,1,51,3,-42,0
14227,5089961,M,1,1,3,450000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,Managers,5,47,8,-20,1
14228,5089962,M,1,1,3,450000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,Managers,5,47,8,-22,0
14229,5089963,M,1,1,3,450000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,Managers,5,47,8,-3,1
14230,5089964,M,1,1,3,450000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,Managers,5,47,8,-32,1
14231,5089965,M,1,1,3,450000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,1,Managers,5,47,8,-7,0
14232,5089967,M,0,0,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Cooking staff,1,25,3,-4,0
14233,5089968,M,0,0,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Cooking staff,1,25,3,-6,1
14234,5089969,M,0,0,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Cooking staff,1,25,3,-7,0
14235,5089970,M,0,0,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Cooking staff,1,25,3,-2,0
14236,5089971,M,0,0,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Cooking staff,1,25,3,-7,0
14237,5089972,M,0,0,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Cooking staff,1,25,3,-12,0
14238,5089973,M,0,0,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Cooking staff,1,25,3,-13,1
14239,5089974,M,0,0,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Cooking staff,1,25,3,-29,1
14240,5089975,M,1,1,2,67500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,4,36,2,-54,0
14241,5089976,M,0,1,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2,60,30,-37,0
14242,5089978,M,0,1,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2,60,30,-17,0
14243,5089979,M,0,1,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2,60,30,-26,0
14244,5090014,M,1,1,0,225000,Working,Incomplete higher,Married,House / apartment,1,0,0,0,Laborers,2,33,4,-18,0
14245,5090015,M,1,1,0,225000,Working,Incomplete higher,Married,House / apartment,1,0,0,0,Laborers,2,33,4,-46,0
14246,5090016,M,1,1,0,225000,Working,Incomplete higher,Married,House / apartment,1,0,0,0,Laborers,2,33,4,-35,0
14247,5090017,M,1,1,0,225000,Working,Incomplete higher,Married,House / apartment,1,0,0,0,Laborers,2,33,4,-40,0
14248,5090744,M,1,1,0,225000,Working,Incomplete higher,Married,House / apartment,1,0,0,0,Laborers,2,33,4,-9,0
14249,5090745,M,1,1,0,225000,Working,Incomplete higher,Married,House / apartment,1,0,0,0,Laborers,2,33,4,-27,0
14250,5090018,F,0,1,0,126000,Working,Higher education,Married,House / apartment,1,0,1,1,Core staff,2,28,1,-29,0
